Name,Street Address,Locality,Borough,Postal Code,Country,Latitude,Longitude,Rent,Payment Standard (PS),Ratio,Price Currency,Description,Property Type,# Beds,# Baths,Square Footage,URL,Image URL
"485 Myrtle Avenue #2, Brooklyn, NY 11205",485 Myrtle Avenue #2,Brooklyn,Brooklyn,11205,USA,40.693625,-73.965745,3200,2762,1.2,USD,"Condo, 2 Beds, 1 Bath, 900 Sq Ft",Condo,2,1,900,https://www.citysnap.com/NY/Brooklyn/485-Myrtle-Avenue/property/16587831,https:https://images.citysnap.com/listings/301/6798007383-301993671-original.jpg
"45 Madison Street #2, Brooklyn, NY 11238",45 Madison Street #2,Brooklyn,Brooklyn,11238,USA,40.684175,-73.95727,3900,2762,1.4,USD,"Co-op, 2 Beds, 1 Bath",Co-op,2,1,0,https://www.citysnap.com/NY/Brooklyn/45-Madison-Street/property/16432601,https:https://images.citysnap.com/listings/301/9671421483-885004671-original.jpg
"825 Ocean Parkway #6K, Brooklyn, NY 11230",825 Ocean Parkway #6K,Brooklyn,Brooklyn,11230,USA,40.628432,-73.970411,3195,2762,1.2,USD,"Co-op, 2 Beds, 2 Baths, 0.77 Acres",Co-op,2,2,0,https://www.citysnap.com/NY/Brooklyn/825-Ocean-Parkway/property/16438642,https:https://images.citysnap.com/listings/301/7721707383-536004671-original.jpg
"86 Carroll Street #2, Brooklyn, NY 11231",86 Carroll Street #2,Brooklyn,Brooklyn,11231,USA,40.682512,-74.002656,4500,2762,1.6,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/Brooklyn/86-Carroll-Street/property/16475317,https:https://images.citysnap.com/listings/301/6123276383-393293671-original.jpg
"95 Ave B #2, Eastvill, NY 10009",95 Ave B #2,Eastvill,Manhattan,10009,USA,40.724534,-73.981291,10500,2762,3.8,USD,"Co-op, 2 Beds, 2 Baths, 1,500 Sq Ft",Co-op,2,2,1500,https://www.citysnap.com/NY/Eastvill/95-Ave-B/property/28795223,https:https://images.citysnap.com/listings/301/1939142483-615616671-original.jpg
"237 E 58th Street #4A, New York, NY 10022",237 E 58th Street #4A,New York,Manhattan,10022,USA,40.760464,-73.965347,2995,2762,1.1,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/237-E-58th-Street/property/16446784,https:https://images.citysnap.com/listings/301/7725651483-797685671-original.jpg
"455 PARK AVE S #404, New York, NY 10016",455 PARK AVE S #404,New York,Manhattan,10016,USA,40.744883,-73.982664,4800,2762,1.7,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/455-Park-Avenue-S/property/21727139,https:https://images.citysnap.com/listings/301/1630651483-836685671-original.jpg
"110 Charlton St #23B, New York, NY 10014",110 Charlton St #23B,New York,Manhattan,10014,USA,40.732,-74.00548,19000,2762,6.9,USD,"Condo, 2 Beds, 2Â½ Baths, 1,428 Sq Ft",Condo,2,0,1428,https://www.citysnap.com/NY/New-York/110-Charlton-Street/property/16630865,https:https://images.citysnap.com/listings/301/2574351483-547585671-original.jpg
"540 W 49th Street #401S, New York, NY 10019",540 W 49th Street #401S,New York,Manhattan,10019,USA,40.764641,-73.994225,6995,2762,2.5,USD,"Condo, 2 Beds, 2 Baths, 1,215 Sq Ft",Condo,2,2,1215,https://www.citysnap.com/NY/New-York/540-W-49th-Street/property/16395229,https:https://images.citysnap.com/listings/301/1760351483-985585671-original.jpg
"350 W 42nd Street #39D, New York, NY 10036",350 W 42nd Street #39D,New York,Manhattan,10036,USA,40.757874,-73.992271,7500,2762,2.7,USD,"Condo, 2 Beds, 2 Baths, 1,207 Sq Ft",Condo,2,2,1207,https://www.citysnap.com/NY/New-York/350-W-42nd-Street/property/400020524129,https:https://images.citysnap.com/listings/301/1502251483-913585671-original.jpg
"218 W 22nd Street #5-FW, New York, NY 10011",218 W 22nd Street #5-FW,New York,Manhattan,10011,USA,40.743522,-73.996959,5700,2762,2.1,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/218-W-22nd-Street/property/16345241,https:https://images.citysnap.com/listings/301/0609151483-028485671-original.jpg
"344 W 23rd St #2A, New York, NY 10011",344 W 23rd St #2A,New York,Manhattan,10011,USA,40.7458,-74.00034,7250,2762,2.6,USD,"Condo, 2 Beds, 2 Baths, 1,067 Sq Ft",Condo,2,2,1067,https://www.citysnap.com/NY/New-York/344-W-23rd-Street/property/400020508836,https:https://images.citysnap.com/listings/301/3743051483-663485671-original.jpg
"326 W 47th Street #1B, New York, NY 10036",326 W 47th Street #1B,New York,Manhattan,10036,USA,40.760837,-73.988999,3800,2762,1.4,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/326-W-47th-Street/property/16310280,https:https://images.citysnap.com/listings/301/9388481483-672485671-original.jpg
"515 E 86th Street #910, New York, NY 10028",515 E 86th Street #910,New York,Manhattan,10028,USA,40.77582,-73.94643,8995,2762,3.3,USD,"Condo, 2 Beds, 2 Baths, 1,568 Sq Ft",Condo,2,2,1568,https://www.citysnap.com/NY/New-York/515-E-86th-Street/property/16636599,https:https://images.citysnap.com/listings/301/7629371483-183395671-original.jpg
"306 W 142nd Street #4C, New York, NY 10030",306 W 142nd Street #4C,New York,Manhattan,10030,USA,40.820948,-73.943978,3395,2762,1.2,USD,"Co-op, 2 Beds, 2 Baths",Co-op,2,2,0,https://www.citysnap.com/NY/New-York/306-W-142nd-Street/property/16501843,
"391 Broadway #3, New York, NY 10013",391 Broadway #3,New York,Manhattan,10013,USA,40.7185,-74.003003,25000,2762,9.1,USD,"Condo, 2 Beds, 2Â½ Baths, 2,040 Sq Ft",Condo,2,0,2040,https://www.citysnap.com/NY/New-York/391-Broadway/property/25039736,https:https://images.citysnap.com/listings/301/6240561483-295985671-original.jpg
"133 W 22nd Street #12B, New York, NY 10011",133 W 22nd Street #12B,New York,Manhattan,10011,USA,40.742169,-73.994469,11750,2762,4.3,USD,"Condo, 2 Beds, 2Â½ Baths, 1,388 Sq Ft",Condo,2,0,1388,https://www.citysnap.com/NY/New-York/133-W-22nd-Street/property/400029943532,https:https://images.citysnap.com/listings/301/3810561483-395985671-original.jpg
"231 E 76th Street #PH/B, New York, NY 10021",231 E 76th Street #PH/B,New York,Manhattan,10021,USA,40.771853,-73.957041,9000,2762,3.3,USD,"Condo, 2 Beds, 1 Bath, 0.30 Acres",Condo,2,1,0,https://www.citysnap.com/NY/New-York/231-E-76th-Street/property/16335136,https:https://images.citysnap.com/listings/301/3404061483-831885671-original.jpg
"111 Varick Street #18-A, New York, NY 10013",111 Varick Street #18-A,New York,Manhattan,10013,USA,40.724619,-74.006279,14500,2762,5.2,USD,"Condo, 2 Beds, 2 Baths, 1,226 Sq Ft",Condo,2,2,1226,https://www.citysnap.com/NY/New-York/111-Varick-Street/property/18188825,https:https://images.citysnap.com/listings/301/5144471483-984395671-original.jpg
"515 W 122nd Street #4, New York, NY 10027",515 W 122nd Street #4,New York,Manhattan,10027,USA,40.811198,-73.95927,3600,2762,1.3,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/515-W-122nd-Street/property/16415264,https:https://images.citysnap.com/listings/301/7006431483-380975671-original.jpg
"123 Washington Street #53-D, New York, NY 10006",123 Washington Street #53-D,New York,Manhattan,10006,USA,40.709161,-74.013712,7500,2762,2.7,USD,"Condo, 2 Beds, 2 Baths, 1,100 Sq Ft",Condo,2,2,1100,https://www.citysnap.com/NY/New-York/123-Washington-Street/property/16438769,https:https://images.citysnap.com/listings/301/7454131483-049775671-original.jpg
"120 E 87th Street #R10C, New York, NY 10128",120 E 87th Street #R10C,New York,Manhattan,10128,USA,40.780259,-73.955927,8500,2762,3.1,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/120-E-87th-Street/property/400020559878,https:https://images.citysnap.com/listings/301/0521821483-209675671-original.jpg
"502 E 73rd Street #3 C, New York, NY 10021",502 E 73rd Street #3 C,New York,Manhattan,10021,USA,40.767089,-73.952909,4200,2762,1.5,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/502-E-73rd-Street/property/33951287,https:https://images.citysnap.com/listings/301/7429221483-862575671-original.jpg
"529 E 83rd Street #3 W, New York, NY 10028",529 E 83rd Street #3 W,New York,Manhattan,10028,USA,40.77345,-73.946934,4525,2762,1.6,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/529-E-83rd-Street/property/33951253,https:https://images.citysnap.com/listings/301/3592221483-390575671-original.jpg
"350 W 42nd Street #16G, New York, NY 10036",350 W 42nd Street #16G,New York,Manhattan,10036,USA,40.757874,-73.992271,6500,2762,2.4,USD,"Condo, 2 Beds, 2 Baths, 1,070 Sq Ft",Condo,2,2,1070,https://www.citysnap.com/NY/New-York/350-W-42nd-Street/property/400020523907,https:https://images.citysnap.com/listings/301/8553741483-034385671-original.jpg
"139 W 81st Street #1, New York, NY 10024",139 W 81st Street #1,New York,Manhattan,10024,USA,40.783948,-73.975668,6950,2762,2.5,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/139-W-81st-Street/property/16489893,https:https://images.citysnap.com/listings/301/2226341483-863285671-original.jpg
"153 Norfolk Street #0 G, New York, NY 10002",153 Norfolk Street #0 G,New York,Manhattan,10002,USA,40.720625,-73.986565,4100,2762,1.5,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/153-Norfolk-Street/property/33952688,https:https://images.citysnap.com/listings/301/8658731483-592085671-original.jpg
"301 E 66th Street #9K, New York, NY 10065",301 E 66th Street #9K,New York,Manhattan,10065,USA,40.765171,-73.960606,8000,2762,2.9,USD,"Condo, 2 Beds, 2 Baths, 1,400 Sq Ft",Condo,2,2,1400,https://www.citysnap.com/NY/New-York/301-E-66th-Street/property/17162315,https:https://images.citysnap.com/listings/301/3284631483-867975671-original.jpg
"114 Christopher Street #20, New York, NY 10014",114 Christopher Street #20,New York,Manhattan,10014,USA,40.73303,-74.0053,4995,2762,1.8,USD,"Co-op, 2 Beds, 1 Bath, 500 Sq Ft",Co-op,2,1,500,https://www.citysnap.com/NY/New-York/114-Christopher-Street/property/16360819,https:https://images.citysnap.com/listings/301/6036531483-474975671-original.jpg
"2611 Frederick Douglass Boulevard #3G, New York, NY 10030",2611 Frederick Douglass Boulevard #3G,New York,Manhattan,10030,USA,40.819487,-73.944774,3050,2762,1.1,USD,"Condo, 2 Beds, 1 Bath, 800 Sq Ft",Condo,2,1,800,https://www.citysnap.com/NY/New-York/2611-Frederick-Douglass-Boulevard/property/400020575012,https:https://images.citysnap.com/listings/301/4036531483-374975671-original.jpg
"208 Delancey Street #11-D, New York, NY 10002",208 Delancey Street #11-D,New York,Manhattan,10002,USA,40.717484,-73.983301,6200,2762,2.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/208-Delancey-Street/property/23654275,https:https://images.citysnap.com/listings/301/3220412483-264706671-original.jpg
"100 United Nations Plaza #5A, New York, NY 10017",100 United Nations Plaza #5A,New York,Manhattan,10017,USA,40.753101,-73.967639,6500,2762,2.4,USD,"Condo, 2 Beds, 2Â½ Baths, 1,327 Sq Ft",Condo,2,0,1327,https://www.citysnap.com/NY/New-York/100-United-Nations-Plaza/property/400020547771,https:https://images.citysnap.com/listings/301/9806012483-383606671-original.jpg
"158 1st Avenue #5, New York, NY 10009",158 1st Avenue #5,New York,Manhattan,10009,USA,40.728492,-73.984415,4150,2762,1.5,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/158-1st-Avenue/property/16495628,https:https://images.citysnap.com/listings/301/0612702483-305506671-original.jpg
"50 W 15th Street #1E, New York, NY 10011",50 W 15th Street #1E,New York,Manhattan,10011,USA,40.737374,-73.995354,13250,2762,4.8,USD,"Condo, 2 Beds, 2Â½ Baths, 1,613 Sq Ft",Condo,2,0,1613,https://www.citysnap.com/NY/New-York/50-W-15th-Street/property/400029943841,https:https://images.citysnap.com/listings/301/6684422483-376016671-original.jpg
"474 W 158th Street #51, New York, NY 10032",474 W 158th Street #51,New York,Manhattan,10032,USA,40.832667,-73.940226,3600,2762,1.3,USD,"Co-op, 2 Beds, 1 Bath",Co-op,2,1,0,https://www.citysnap.com/NY/New-York/474-W-158th-Street/property/16256081,https:https://images.citysnap.com/listings/301/2749632483-481516671-original.jpg
"200 Riverside Boulevard #39D, New York, NY 10069",200 Riverside Boulevard #39D,New York,Manhattan,10069,USA,40.778991,-73.987659,8200,2762,3,USD,"Condo, 2 Beds, 2 Baths, 1,220 Sq Ft",Condo,2,2,1220,https://www.citysnap.com/NY/New-York/200-Riverside-Boulevard/property/400020536234,https:https://images.citysnap.com/listings/301/6681432483-853416671-original.jpg
"211 E 51st Street #12D, New York, NY 10022",211 E 51st Street #12D,New York,Manhattan,10022,USA,40.756351,-73.969563,7400,2762,2.7,USD,"Condo, 2 Beds, 2 Baths, 1,200 Sq Ft",Condo,2,2,1200,https://www.citysnap.com/NY/New-York/211-E-51st-Street/property/16395173,https:https://images.citysnap.com/listings/301/3138302483-428406671-original.jpg
"101 Warren Street #780, New York, NY 10007",101 Warren Street #780,New York,Manhattan,10007,USA,40.715628,-74.012114,11950,2762,4.3,USD,"Condo, 2 Beds, 2Â½ Baths, 1,473 Sq Ft",Condo,2,0,1473,https://www.citysnap.com/NY/New-York/101-Warren-Street/property/400020497292,https:https://images.citysnap.com/listings/301/2658591483-601895671-original.jpg
"540 W 49th Street #303N, New York, NY 10019",540 W 49th Street #303N,New York,Manhattan,10019,USA,40.764641,-73.994225,6250,2762,2.3,USD,"Condo, 2 Beds, 2 Baths, 1,157 Sq Ft",Condo,2,2,1157,https://www.citysnap.com/NY/New-York/540-W-49th-Street/property/16364775,https:https://images.citysnap.com/listings/301/4228481483-501895671-original.jpg
"300 E 40th Street #10T, New York, NY 10016",300 E 40th Street #10T,New York,Manhattan,10016,USA,40.748,-73.972819,5200,2762,1.9,USD,"Co-op, 2 Beds, 1Â½ Baths, 1,000 Sq Ft",Co-op,2,0,1000,https://www.citysnap.com/NY/New-York/300-E-40th-Street/property/16366486,https:https://images.citysnap.com/listings/301/0695081483-891595671-original.jpg
"126 Elizabeth Street #13, New York, NY 10013",126 Elizabeth Street #13,New York,Manhattan,10013,USA,40.719457,-73.995288,3995,2762,1.4,USD,"Condo, 2 Beds, 1Â½ Baths",Condo,2,0,0,https://www.citysnap.com/NY/New-York/126-Elizabeth-Street/property/11427209,https:https://images.citysnap.com/listings/301/4661081483-669495671-original.jpg
"432 Park Avenue #38-C, New York, NY 10022",432 Park Avenue #38-C,New York,Manhattan,10022,USA,40.761656,-73.971766,31000,2762,11.2,USD,"Condo, 2 Beds, 2Â½ Baths, 2,100 Sq Ft",Condo,2,0,2100,https://www.citysnap.com/NY/New-York/432-Park-Avenue/property/16427320,https:https://images.citysnap.com/listings/301/5977971483-268495671-original.jpg
"159 W 13th Street #4, New York, NY 10011",159 W 13th Street #4,New York,Manhattan,10011,USA,40.73782,-73.99946,9995,2762,3.6,USD,"Multi-Family, 2 Beds, 1 Bath",Multi-Family,2,1,0,https://www.citysnap.com/NY/New-York/159-W-13th-Street/property/17023068,https:https://images.citysnap.com/listings/301/0174971483-337495671-original.jpg
"71 Nassau Street #12C, New York, NY 10038",71 Nassau Street #12C,New York,Manhattan,10038,USA,40.709755,-74.008502,7500,2762,2.7,USD,"Condo, 2 Beds, 2 Baths, 1,317 Sq Ft",Condo,2,2,1317,https://www.citysnap.com/NY/New-York/71-Nassau-Street/property/16224106,https:https://images.citysnap.com/listings/301/1082871483-414495671-original.jpg
"215 E 124th Street #8 I, New York, NY 10035",215 E 124th Street #8 I,New York,Manhattan,10035,USA,40.802906,-73.935439,4350,2762,1.6,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York/215-E-124th-Street/property/33956333,https:https://images.citysnap.com/listings/301/7269681483-156006671-original.jpg
"50 Franklin Street #17A1, New York, NY 10013",50 Franklin Street #17A1,New York,Manhattan,10013,USA,40.717167,-74.00248,11000,2762,4,USD,"Condo, 2 Beds, 2Â½ Baths, 1,366 Sq Ft",Condo,2,0,1366,https://www.citysnap.com/NY/New-York/50-Franklin-Street/property/16431085,https:https://images.citysnap.com/listings/301/6169291483-678106671-original.jpg
"163 St Nicholas Avenue #2F, New York, NY 10026",163 St Nicholas Avenue #2F,New York,Manhattan,10026,USA,40.80541,-73.953088,4200,2762,1.5,USD,"Condo, 2 Beds, 2 Baths, 963 Sq Ft",Condo,2,2,963,https://www.citysnap.com/NY/New-York/163-St-Nicholas-Avenue/property/16326589,https:https://images.citysnap.com/listings/301/2516291483-718106671-original.jpg
"80 Varick Street #10-D, New York, NY 10013",80 Varick Street #10-D,New York,Manhattan,10013,USA,40.72342,-74.005869,8500,2762,3.1,USD,"Condo, 2 Beds, 1 Bath, 1,800 Sq Ft",Condo,2,1,1800,https://www.citysnap.com/NY/New-York/80-Varick-Street/property/16445054,https:https://images.citysnap.com/listings/301/6430981483-680106671-original.jpg
"401 W 56th Street #2 D, New York, NY 10019",401 W 56th Street #2 D,New York,Manhattan,10019,USA,40.7676,-73.986538,5250,2762,1.9,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/401-W-56th-Street/property/33956384,https:https://images.citysnap.com/listings/301/0667781483-328006671-original.jpg
"114 W 16th Street #2 G, New York, NY 10011",114 W 16th Street #2 G,New York,Manhattan,10011,USA,40.73881,-73.996753,6000,2762,2.2,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York/114-W-16th-Street/property/33956383,
"23 E 128th Street #4R, New York, NY 10035",23 E 128th Street #4R,New York,Manhattan,10035,USA,40.807667,-73.939986,3695,2762,1.3,USD,"Condo, 2 Beds, 1 Bath, 896 Sq Ft",Condo,2,1,896,https://www.citysnap.com/NY/New-York/23-E-128th-Street/property/400020567842,https:https://images.citysnap.com/listings/301/2369681483-946006671-original.jpg
"101-6 Shore Front Parkway #24A, New York City, NY 11694",101-6 Shore Front Parkway #24A,New York City,Queens,11694,USA,40.582431,-73.821334,3400,2762,1.2,USD,"Condo, 2 Beds, 2Â½ Baths, 1,443 Sq Ft",Condo,2,0,1443,https://www.citysnap.com/NY/New-York-City/101-6-Shore-Front-Parkway/property/33740313,https:https://images.citysnap.com/listings/301/7883932483-077516671-original.jpg
"5-49 Borden Avenue #10A, Long Island City, NY 11101",5-49 Borden Avenue #10A,Long Island City,Queens,11101,USA,40.74172,-73.955407,6800,2762,2.5,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Long-Island-City/5-49-Borden-Avenue/property/16418234,https:https://images.citysnap.com/listings/301/7784512483-339706671-original.jpg
"36-26 32 Nd Street #2, New York City, NY 11106",36-26 32 Nd Street #2,New York City,Queens,11106,USA,40.75559,-73.929621,5995,2762,2.2,USD,"Multi-Family, 2 Beds, 2 Baths, 1,200 Sq Ft",Multi-Family,2,2,1200,https://www.citysnap.com/NY/New-York-City/36-26-32-Nd-Street/property/30043749,https:https://images.citysnap.com/listings/301/4965951483-978785671-original.jpg
"22 W 16th Road, Broad Channel, NY 11693",22 W 16th Road,Broad Channel,Queens,11693,USA,40.601549,-73.821458,3750,2762,1.4,USD,"Townhouse, 2 Beds, 2 Baths, 0.05 Acres",Townhouse,2,2,0,https://www.citysnap.com/NY/Broad-Channel/22-W-16th-Road/property/400021333461,https:https://images.citysnap.com/listings/301/9730741483-863385671-original.jpg
"92-27 160th Street #608, Jamaica, NY 11433",92-27 160th Street #608,Jamaica,Queens,11433,USA,40.703563,-73.798807,3650,2762,1.3,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Jamaica/92-27-160th-Street/property/33950223,https:https://images.citysnap.com/listings/301/1961421483-527075671-original.jpg
"47-28 11 Th Street #5-C, New York City, NY 11101",47-28 11 Th Street #5-C,New York City,Queens,11101,USA,40.744228,-73.951262,6350,2762,2.3,USD,"Condo, 2 Beds, 2 Baths, 1,078 Sq Ft",Condo,2,2,1078,https://www.citysnap.com/NY/New-York-City/47-28-11-Th-Street/property/22479225,https:https://images.citysnap.com/listings/301/0584950483-461655671-original.jpg
"22-13 37 Th Street #1, New York City, NY 11105",22-13 37 Th Street #1,New York City,Queens,11105,USA,40.773378,-73.907705,3800,2762,1.4,USD,"Condo, 2 Beds, 1 Bath, 1,000 Sq Ft",Condo,2,1,1000,https://www.citysnap.com/NY/New-York-City/22-13-37-Th-Street/property/22525724,https:https://images.citysnap.com/listings/301/6119520483-753645671-original.jpg
"87-27 86th Street #1, Woodhaven, NY 11421",87-27 86th Street #1,Woodhaven,Queens,11421,USA,40.691845,-73.857669,2950,2762,1.1,USD,"Condo, 2 Beds, 1 Bath, 900 Sq Ft",Condo,2,1,900,https://www.citysnap.com/NY/Woodhaven/87-27-86th-Street/property/33937469,https:https://images.citysnap.com/listings/301/2701329383-677964671-original.jpg
"21-30 44th Drive #5C, Long Island City, NY 11101",21-30 44th Drive #5C,Long Island City,Queens,11101,USA,40.747625,-73.946177,6995,2762,2.5,USD,"Condo, 2 Beds, 2Â½ Baths, 1,154 Sq Ft",Condo,2,0,1154,https://www.citysnap.com/NY/Long-Island-City/21-30-44th-Drive/property/13361517,https:https://images.citysnap.com/listings/301/5655319383-516664671-original.jpg
"14-56 31st Drive #9 H, Long Island City, NY 11106",14-56 31st Drive #9 H,Long Island City,Queens,11106,USA,40.766115,-73.931224,3200,2762,1.2,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/Long-Island-City/14-56-31st-Drive/property/33928763,https:https://images.citysnap.com/listings/301/9128408383-602824671-original.jpg
"1659 Cornelia Street #2 R, Flushing, NY 11385",1659 Cornelia Street #2 R,Flushing,Queens,11385,USA,40.699306,-73.906873,3150,2762,1.1,USD,"Co-op, 2 Beds, 1 Bath",Co-op,2,1,0,https://www.citysnap.com/NY/Flushing/1659-Cornelia-Street/property/23637276,https:https://images.citysnap.com/listings/301/5918418383-766134671-original.jpg
"2-17 51st Avenue #404, Long Island City, NY 11101",2-17 51st Avenue #404,Long Island City,Queens,11101,USA,40.742881,-73.95784,6350,2762,2.3,USD,"Condo, 2 Beds, 2 Baths, 1,281 Sq Ft",Condo,2,2,1281,https://www.citysnap.com/NY/Long-Island-City/2-17-51st-Avenue/property/16519293,https:https://images.citysnap.com/listings/301/5646318383-452134671-original.jpg
"33-25 83rd Street #3, Flushing, NY 11372",33-25 83rd Street #3,Flushing,Queens,11372,USA,40.754916,-73.884057,2800,2762,1,USD,"Co-op, 2 Beds, 1 Bath",Co-op,2,1,0,https://www.citysnap.com/NY/Flushing/33-25-83rd-Street,https:https://images.citysnap.com/listings/301/0501656383-139883671-original.jpg
"22-44 Jackson Avenue #3201, New York City, NY 11101",22-44 Jackson Avenue #3201,New York City,Queens,11101,USA,40.745433,-73.946233,6468,2762,2.3,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York-City/22-44-Jackson-Avenue/property/33919481,https:https://images.citysnap.com/listings/301/5482066383-925983671-original.jpg
"22-44 Jackson Avenue #4405, New York City, NY 11101",22-44 Jackson Avenue #4405,New York City,Queens,11101,USA,40.745433,-73.946233,6600,2762,2.4,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York-City/22-44-Jackson-Avenue/property/33919483,https:https://images.citysnap.com/listings/301/7542066383-035983671-original.jpg
"147-40 Archer Avenue #1901, Jamaica, NY 11435",147-40 Archer Avenue #1901,Jamaica,Queens,11435,USA,40.700806,-73.806103,3195,2762,1.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Jamaica/147-40-Archer-Avenue/property/33921768,https:https://images.citysnap.com/listings/301/4080407383-739993671-original.jpg
"22-44 Jackson Avenue #1711, New York City, NY 11101",22-44 Jackson Avenue #1711,New York City,Queens,11101,USA,40.745433,-73.946233,6412,2762,2.3,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York-City/22-44-Jackson-Avenue/property/22767853,https:https://images.citysnap.com/listings/301/6072066383-825983671-original.jpg
"147-40 Archer Avenue #2201, Jamaica, NY 11435",147-40 Archer Avenue #2201,Jamaica,Queens,11435,USA,40.700806,-73.806103,3225,2762,1.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Jamaica/147-40-Archer-Avenue/property/23959628,https:https://images.citysnap.com/listings/301/9781986383-853693671-original.jpg
"22-44 Jackson Avenue #3828, New York City, NY 11101",22-44 Jackson Avenue #3828,New York City,Queens,11101,USA,40.745433,-73.946233,5958,2762,2.2,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/New-York-City/22-44-Jackson-Avenue/property/33919495,https:https://images.citysnap.com/listings/301/0465066383-795983671-original.jpg
"22-44 Jackson Avenue #1320, New York City, NY 11101",22-44 Jackson Avenue #1320,New York City,Queens,11101,USA,40.745433,-73.946233,5935,2762,2.1,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/New-York-City/22-44-Jackson-Avenue/property/33919493,https:https://images.citysnap.com/listings/301/6065066383-695983671-original.jpg
"147-40 Archer Avenue #708, Jamaica, NY 11435",147-40 Archer Avenue #708,Jamaica,Queens,11435,USA,40.700806,-73.806103,3250,2762,1.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Jamaica/147-40-Archer-Avenue/property/33920985,https:https://images.citysnap.com/listings/301/5511986383-953693671-original.jpg
"188-09 Linden Boulevard #1, Jamaica, NY 11412",188-09 Linden Boulevard #1,Jamaica,Queens,11412,USA,40.692029,-73.763619,3500,2762,1.3,USD,"Condo, 2 Beds, 1 Bath",Condo,2,1,0,https://www.citysnap.com/NY/Jamaica/188-09-Linden-Boulevard/property/33903334,https:https://images.citysnap.com/listings/301/4890384383-216153671-original.jpg
"62-60 99th Street #819-E, Flushing, NY 11374",62-60 99th Street #819-E,Flushing,Queens,11374,USA,40.732979,-73.857858,3223,2762,1.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Flushing/62-60-99th-Street/property/21709435,https:https://images.citysnap.com/listings/301/7890735383-165863671-original.jpg
"31-57 Crescent Street #1, Astoria, NY 11106",31-57 Crescent Street #1,Astoria,Queens,11106,USA,40.764281,-73.927357,3300,2762,1.2,USD,"Co-op, 2 Beds, 2 Baths, 1,000 Sq Ft",Co-op,2,2,1000,https://www.citysnap.com/NY/Astoria/31-57-Crescent-Street/property/32912422,https:https://images.citysnap.com/listings/301/7559945383-522273671-original.jpg
"147-40 Archer Avenue #2220, Jamaica, NY 11435",147-40 Archer Avenue #2220,Jamaica,Queens,11435,USA,40.700806,-73.806103,3397,2762,1.2,USD,"Condo, 2 Beds, 2 Baths",Condo,2,2,0,https://www.citysnap.com/NY/Jamaica/147-40-Archer-Avenue/property/33915787,https:https://images.citysnap.com/listings/301/4727855383-428473671-original.jpg
